F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.37e+00,1.30e-18,-3.78e-19,0.00e+00,8.60e-01,3.46e-20,1.13e-19,-7.10e-20,8.63e-01,4.23e+00,3.80e-02,-2.42e-02,2.38e-02,-9.50e-09,1.55e-02,-1.52e-02,1.56e-02,-8.85e-09
1.39e+00,8.24e-19,-5.00e-19,0.00e+00,8.53e-01,1.65e-19,3.40e-19,3.40e-19,8.56e-01,4.45e+00,4.09e-02,-2.59e-02,2.49e-02,-8.82e-09,1.63e-02,-1.58e-02,1.64e-02,-7.27e-09
1.42e+00,9.66e-19,-5.45e-19,-1.13e-18,8.46e-01,2.32e-19,-7.95e-19,4.04e-19,8.49e-01,4.66e+00,4.38e-02,-2.76e-02,2.60e-02,-9.64e-10,1.70e-02,-1.64e-02,1.71e-02,-9.38e-10
1.44e+00,1.42e-18,-4.39e-19,-2.27e-19,8.40e-01,2.61e-19,-2.27e-19,3.40e-19,8.42e-01,4.87e+00,4.68e-02,-2.93e-02,2.71e-02,-2.73e-09,1.77e-02,-1.70e-02,1.78e-02,-2.61e-09
1.47e+00,7.81e-19,-2.99e-19,-9.09e-19,8.33e-01,5.43e-19,-1.02e-18,8.38e-19,8.36e-01,5.07e+00,4.98e-02,-3.10e-02,2.81e-02,-2.38e-11,1.84e-02,-1.75e-02,1.85e-02,-1.98e-11
1.49e+00,7.10e-20,3.27e-19,6.81e-19,8.27e-01,1.01e-18,-1.47e-18,6.89e-19,8.30e-01,5.27e+00,5.28e-02,-3.26e-02,2.91e-02,-1.55e-10,1.91e-02,-1.80e-02,1.91e-02,-1.74e-10
1.52e+00,-3.83e-19,1.18e-19,2.27e-18,8.21e-01,1.99e-19,-1.81e-18,1.22e-18,8.23e-01,5.47e+00,5.58e-02,-3.43e-02,3.00e-02,-7.76e-11,1.97e-02,-1.85e-02,1.98e-02,-5.85e-11
1.54e+00,7.10e-19,1.93e-19,9.09e-19,8.15e-01,1.52e-19,-2.04e-18,1.27e-18,8.17e-01,5.66e+00,5.88e-02,-3.59e-02,3.09e-02,3.10e-14,2.03e-02,-1.89e-02,2.04e-02,2.71e-14
1.57e+00,2.55e-19,1.91e-19,2.27e-18,8.09e-01,2.33e-19,-1.81e-18,1.23e-18,8.11e-01,5.85e+00,6.17e-02,-3.75e-02,3.17e-02,-2.00e-10,2.08e-02,-1.93e-02,2.09e-02,-2.76e-10
1.59e+00,4.83e-19,1.02e-18,9.09e-19,8.03e-01,6.42e-19,-1.59e-18,1.34e-18,8.06e-01,6.03e+00,6.45e-02,-3.90e-02,3.24e-02,-1.86e-11,2.12e-02,-1.96e-02,2.13e-02,-3.10e-11
