F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.32e+00,-8.38e-19,-1.63e-19,-4.54e-19,8.81e-01,1.61e-19,7.95e-19,2.34e-19,8.75e-01,4.42e+00,7.73e-02,-3.70e-02,5.14e-02,1.62e-11,-3.77e-02,-2.44e-02,-3.75e-02,1.55e-11
1.34e+00,-2.69e-19,-5.39e-19,-2.04e-18,8.73e-01,-8.08e-20,1.93e-18,-1.27e-19,8.68e-01,4.69e+00,8.44e-02,-4.11e-02,5.46e-02,2.32e-11,-3.96e-02,-2.64e-02,-3.94e-02,1.67e-11
1.37e+00,1.13e-19,-5.70e-19,-3.18e-18,8.66e-01,1.28e-19,2.95e-18,8.34e-19,8.60e-01,4.95e+00,9.16e-02,-4.53e-02,5.77e-02,-1.19e-10,-4.14e-02,-2.83e-02,-4.11e-02,-3.19e-10
1.39e+00,-4.26e-19,-1.01e-18,-3.18e-18,8.60e-01,1.00e-19,3.80e-18,1.30e-18,8.53e-01,5.21e+00,9.89e-02,-4.96e-02,6.07e-02,-2.06e-09,-4.31e-02,-3.02e-02,-4.27e-02,-1.77e-09
1.42e+00,-4.09e-18,-1.95e-18,-4.54e-19,8.53e-01,1.08e-19,-5.68e-19,2.91e-19,8.46e-01,5.46e+00,1.06e-01,-5.40e-02,6.36e-02,-9.23e-12,-4.46e-02,-3.20e-02,-4.42e-02,-1.16e-11
1.44e+00,-4.12e-18,-1.49e-18,1.59e-18,8.47e-01,-2.27e-19,6.25e-19,3.90e-19,8.39e-01,5.70e+00,1.13e-01,-5.85e-02,6.63e-02,-6.03e-09,-4.60e-02,-3.39e-02,-4.56e-02,-6.85e-09
1.47e+00,-4.97e-18,-1.64e-18,2.27e-19,8.41e-01,-8.30e-20,2.55e-18,1.69e-18,8.32e-01,5.94e+00,1.20e-01,-6.32e-02,6.88e-02,-2.43e-11,-4.74e-02,-3.57e-02,-4.69e-02,-1.41e-11
1.49e+00,-7.87e-18,-1.39e-18,0.00e+00,8.35e-01,8.52e-20,2.95e-18,1.98e-18,8.26e-01,6.18e+00,1.27e-01,-6.81e-02,7.12e-02,5.25e-10,-4.86e-02,-3.75e-02,-4.81e-02,-2.62e-11
1.52e+00,-8.41e-18,-2.20e-18,-4.54e-19,8.29e-01,5.65e-19,9.09e-19,3.03e-18,8.19e-01,6.40e+00,1.34e-01,-7.32e-02,7.33e-02,2.75e-12,-4.97e-02,-3.93e-02,-4.92e-02,1.34e-12
1.54e+00,-9.20e-18,-1.84e-18,-2.27e-19,8.23e-01,4.69e-19,-1.13e-18,3.21e-18,8.13e-01,6.63e+00,1.41e-01,-7.85e-02,7.54e-02,-4.03e-10,-5.08e-02,-4.12e-02,-5.01e-02,-4.87e-10
