F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.27e+00,-8.52e-20,-4.26e-19,-1.59e-18,8.93e-01,-4.02e-20,8.52e-19,-4.97e-20,8.91e-01,3.08e+00,-6.91e-03,2.72e-03,-4.84e-03,-2.68e-10,4.91e-04,1.90e-03,4.90e-04,-2.80e-10
1.29e+00,-3.40e-19,-4.31e-19,-1.02e-18,8.85e-01,-5.27e-20,7.95e-19,-5.68e-20,8.83e-01,3.31e+00,-7.42e-03,3.60e-03,-5.05e-03,-1.23e-10,5.39e-04,2.45e-03,5.37e-04,-1.40e-10
1.32e+00,-3.40e-19,-3.11e-19,-1.47e-18,8.77e-01,-1.03e-19,6.81e-19,-4.44e-20,8.75e-01,3.53e+00,-7.91e-03,4.56e-03,-5.24e-03,2.15e-10,5.89e-04,3.01e-03,5.88e-04,1.99e-10
1.34e+00,-2.55e-19,-3.48e-19,-1.70e-18,8.70e-01,-1.28e-19,4.54e-19,7.10e-21,8.68e-01,3.74e+00,-8.36e-03,5.59e-03,-5.39e-03,-7.81e-10,6.43e-04,3.60e-03,6.41e-04,-1.43e-09
1.37e+00,2.84e-20,-3.79e-19,-1.25e-18,8.62e-01,-1.23e-19,9.09e-19,1.33e-19,8.60e-01,3.95e+00,-8.79e-03,6.68e-03,-5.51e-03,-7.24e-12,6.99e-04,4.18e-03,6.98e-04,-1.43e-11
1.39e+00,2.27e-19,-7.86e-19,-2.04e-18,8.55e-01,-2.03e-19,1.25e-18,2.29e-19,8.53e-01,4.15e+00,-9.16e-03,7.81e-03,-5.60e-03,3.87e-11,7.56e-04,4.76e-03,7.54e-04,4.53e-11
1.42e+00,6.53e-19,-9.59e-19,-3.18e-18,8.48e-01,-2.87e-19,6.81e-19,-1.77e-20,8.46e-01,4.35e+00,-9.50e-03,9.01e-03,-5.66e-03,-1.49e-09,8.06e-04,5.35e-03,8.04e-04,-1.45e-09
1.44e+00,3.97e-19,-9.69e-19,-3.52e-18,8.41e-01,-3.04e-19,1.93e-18,-3.90e-20,8.39e-01,4.54e+00,-9.80e-03,1.02e-02,-5.69e-03,-1.65e-10,8.41e-04,5.94e-03,8.39e-04,-1.53e-10
1.47e+00,1.42e-19,-3.19e-19,-3.40e-18,8.35e-01,2.86e-19,9.09e-19,8.68e-19,8.33e-01,4.73e+00,-1.00e-02,1.15e-02,-5.69e-03,-1.57e-08,8.54e-04,6.52e-03,8.52e-04,-1.29e-08
1.49e+00,-1.70e-19,-3.29e-19,-2.15e-18,8.28e-01,4.09e-19,2.04e-18,1.41e-18,8.26e-01,4.92e+00,-1.02e-02,1.28e-02,-5.67e-03,-4.16e-10,8.36e-04,7.10e-03,8.34e-04,-2.67e-10
1.52e+00,-1.13e-19,6.20e-19,-1.36e-18,8.22e-01,1.20e-18,4.43e-18,1.72e-18,8.20e-01,5.10e+00,-1.04e-02,1.42e-02,-5.61e-03,-2.68e-09,7.83e-04,7.67e-03,7.81e-04,-2.42e-09
1.54e+00,2.27e-19,4.64e-19,-6.81e-19,8.16e-01,1.44e-18,5.22e-18,1.66e-18,8.14e-01,5.27e+00,-1.05e-02,1.56e-02,-5.56e-03,-2.89e-11,6.93e-04,8.20e-03,6.91e-04,-1.81e-11
