F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.29e+00,-3.12e-19,-3.28e-20,1.13e-19,8.83e-01,1.39e-19,1.13e-18,3.30e-19,8.85e-01,3.37e+00,-2.02e-02,1.19e-02,-1.37e-02,1.96e-11,5.58e-03,8.11e-03,5.58e-03,2.43e-11
1.32e+00,2.69e-19,-2.49e-19,2.27e-19,8.76e-01,1.31e-19,1.59e-18,3.92e-19,8.77e-01,3.59e+00,-2.18e-02,1.31e-02,-1.44e-02,-1.20e-10,5.74e-03,8.72e-03,5.75e-03,-1.74e-10
1.34e+00,9.94e-20,-2.75e-19,-5.68e-19,8.68e-01,3.18e-20,1.36e-18,1.22e-19,8.69e-01,3.81e+00,-2.34e-02,1.44e-02,-1.50e-02,-5.40e-10,5.87e-03,9.32e-03,5.88e-03,-4.28e-10
1.37e+00,4.97e-19,-2.14e-19,-2.27e-19,8.61e-01,-2.03e-20,1.59e-18,2.02e-19,8.62e-01,4.02e+00,-2.49e-02,1.58e-02,-1.56e-02,-7.56e-10,5.98e-03,9.91e-03,5.99e-03,-1.14e-09
1.39e+00,3.55e-19,-3.97e-19,-4.54e-19,8.53e-01,-6.73e-20,1.47e-18,2.25e-19,8.55e-01,4.23e+00,-2.64e-02,1.71e-02,-1.61e-02,-2.12e-11,6.06e-03,1.05e-02,6.07e-03,-3.78e-11
1.42e+00,9.94e-20,-4.44e-20,-3.40e-19,8.46e-01,-9.96e-20,1.13e-18,1.50e-19,8.48e-01,4.43e+00,-2.77e-02,1.86e-02,-1.65e-02,-1.10e-10,6.12e-03,1.10e-02,6.14e-03,-1.15e-10
1.44e+00,0.00e+00,-3.49e-19,0.00e+00,8.40e-01,-2.01e-19,4.54e-19,7.70e-19,8.42e-01,4.63e+00,-2.90e-02,2.00e-02,-1.68e-02,-2.07e-13,6.16e-03,1.16e-02,6.17e-03,2.15e-14
1.47e+00,-6.96e-19,-6.01e-19,-3.97e-19,8.33e-01,-6.74e-19,2.27e-19,5.55e-19,8.35e-01,4.82e+00,-3.02e-02,2.15e-02,-1.70e-02,-3.41e-13,6.13e-03,1.22e-02,6.15e-03,5.32e-13
1.49e+00,-3.12e-19,-1.04e-18,-9.66e-19,8.27e-01,-9.21e-19,1.13e-18,1.31e-18,8.29e-01,5.01e+00,-3.11e-02,2.30e-02,-1.72e-02,-8.88e-10,6.04e-03,1.27e-02,6.06e-03,-2.47e-10
1.52e+00,1.42e-18,-9.67e-20,5.68e-19,8.20e-01,-2.36e-19,1.36e-18,6.50e-19,8.23e-01,5.20e+00,-3.20e-02,2.46e-02,-1.72e-02,-4.82e-12,5.93e-03,1.32e-02,5.95e-03,-3.05e-12
