F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.29e+00,-4.26e-19,6.44e-19,-1.30e-18,8.86e-01,2.95e-20,-6.81e-19,-1.45e-19,8.84e-01,3.65e+00,4.72e-02,1.90e-02,3.22e-02,4.93e-12,-6.24e-03,1.29e-02,-6.22e-03,1.38e-11
1.32e+00,-9.94e-20,5.91e-19,-1.36e-18,8.78e-01,2.66e-21,-2.27e-19,-2.23e-19,8.76e-01,3.89e+00,5.15e-02,2.09e-02,3.41e-02,-3.18e-10,-6.92e-03,1.38e-02,-6.90e-03,-1.77e-10
1.34e+00,1.70e-19,2.98e-19,-1.59e-18,8.70e-01,-4.97e-20,-6.81e-19,-6.81e-19,8.68e-01,4.13e+00,5.59e-02,2.27e-02,3.60e-02,1.65e-09,-7.60e-03,1.46e-02,-7.58e-03,2.02e-09
1.37e+00,9.66e-19,1.12e-18,-2.15e-18,8.63e-01,-4.47e-19,-1.13e-19,6.53e-19,8.61e-01,4.35e+00,6.02e-02,2.46e-02,3.78e-02,1.97e-11,-8.26e-03,1.54e-02,-8.24e-03,2.75e-11
1.39e+00,9.23e-19,9.76e-19,-6.81e-19,8.56e-01,-4.19e-19,-1.13e-19,4.61e-19,8.54e-01,4.58e+00,6.45e-02,2.64e-02,3.95e-02,4.34e-09,-8.90e-03,1.61e-02,-8.88e-03,3.29e-09
1.42e+00,1.47e-18,7.39e-19,6.25e-19,8.49e-01,3.13e-19,-1.70e-18,7.95e-19,8.47e-01,4.80e+00,6.88e-02,2.83e-02,4.10e-02,-6.01e-11,-9.54e-03,1.68e-02,-9.51e-03,-5.00e-11
1.44e+00,1.44e-18,1.14e-18,-5.68e-20,8.43e-01,2.42e-19,-1.02e-18,7.81e-19,8.40e-01,5.01e+00,7.30e-02,3.01e-02,4.25e-02,-7.55e-10,-1.01e-02,1.74e-02,-1.01e-02,-6.31e-10
1.47e+00,9.66e-19,5.75e-19,7.95e-19,8.36e-01,1.93e-19,-1.81e-18,2.20e-19,8.34e-01,5.22e+00,7.72e-02,3.19e-02,4.38e-02,3.74e-10,-1.07e-02,1.80e-02,-1.07e-02,-1.47e-10
1.49e+00,1.19e-18,2.08e-19,9.66e-19,8.30e-01,6.58e-19,-3.29e-18,2.13e-20,8.27e-01,5.42e+00,8.13e-02,3.37e-02,4.50e-02,1.15e-11,-1.13e-02,1.86e-02,-1.13e-02,4.45e-11
1.52e+00,1.81e-18,5.54e-19,3.06e-18,8.24e-01,1.39e-18,-6.81e-18,-1.97e-18,8.21e-01,5.62e+00,8.52e-02,3.54e-02,4.61e-02,-2.97e-11,-1.19e-02,1.90e-02,-1.19e-02,-2.83e-11
