F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.47e+00,-1.70e-19,-7.55e-19,-2.50e-18,8.34e-01,1.43e-19,6.81e-19,-4.72e-19,8.33e-01,4.44e+00,1.17e-02,2.85e-02,6.66e-03,4.25e-11,-1.44e-02,1.61e-02,-1.44e-02,2.36e-11
1.49e+00,3.40e-19,-5.66e-19,-2.27e-18,8.27e-01,2.86e-19,1.13e-18,-6.25e-19,8.26e-01,4.62e+00,1.27e-02,3.01e-02,7.01e-03,2.08e-11,-1.51e-02,1.66e-02,-1.51e-02,1.07e-11
1.52e+00,1.25e-18,-7.26e-19,-2.38e-18,8.21e-01,1.32e-18,1.47e-18,2.41e-19,8.20e-01,4.79e+00,1.36e-02,3.18e-02,7.36e-03,-3.23e-10,-1.58e-02,1.71e-02,-1.58e-02,-3.23e-10
1.54e+00,1.47e-18,-6.26e-19,-2.15e-18,8.15e-01,1.38e-18,6.81e-19,1.34e-19,8.14e-01,4.96e+00,1.46e-02,3.35e-02,7.70e-03,-2.38e-11,-1.65e-02,1.76e-02,-1.65e-02,-1.89e-11
1.57e+00,7.95e-19,-6.66e-19,-2.15e-18,8.09e-01,1.45e-18,1.13e-18,5.82e-19,8.08e-01,5.12e+00,1.56e-02,3.51e-02,8.06e-03,-2.03e-11,-1.71e-02,1.80e-02,-1.71e-02,-2.55e-11
1.59e+00,1.13e-18,-6.63e-19,-2.27e-18,8.04e-01,1.59e-18,2.27e-19,6.32e-19,8.02e-01,5.28e+00,1.67e-02,3.68e-02,8.40e-03,-4.09e-09,-1.78e-02,1.84e-02,-1.78e-02,-3.21e-09
1.62e+00,1.47e-18,-8.23e-19,-2.84e-18,7.98e-01,1.54e-18,9.09e-19,7.49e-19,7.96e-01,5.44e+00,1.77e-02,3.84e-02,8.73e-03,-5.96e-12,-1.85e-02,1.88e-02,-1.84e-02,-4.48e-12
1.64e+00,1.36e-18,-8.18e-19,-3.52e-18,7.93e-01,1.88e-18,9.09e-19,1.23e-18,7.91e-01,5.59e+00,1.88e-02,4.00e-02,9.05e-03,-1.35e-11,-1.91e-02,1.92e-02,-1.91e-02,-1.50e-11
1.67e+00,1.36e-18,-1.20e-18,-3.06e-18,7.87e-01,2.10e-18,0.00e+00,1.63e-18,7.85e-01,5.75e+00,1.99e-02,4.16e-02,9.37e-03,-3.48e-12,-1.97e-02,1.95e-02,-1.97e-02,-3.74e-12
1.69e+00,2.27e-19,-9.28e-19,-2.04e-18,7.82e-01,2.09e-18,0.00e+00,2.93e-18,7.80e-01,5.90e+00,2.10e-02,4.32e-02,9.67e-03,-5.24e-10,-2.03e-02,1.98e-02,-2.03e-02,1.14e-10
1.72e+00,1.36e-18,-1.21e-18,-1.81e-18,7.77e-01,2.41e-18,-1.13e-18,2.62e-18,7.75e-01,6.05e+00,2.21e-02,4.47e-02,9.96e-03,-1.41e-09,-2.09e-02,2.01e-02,-2.09e-02,-1.49e-09
1.74e+00,5.68e-19,-1.27e-18,-3.06e-18,7.72e-01,1.76e-18,-6.81e-19,2.30e-18,7.70e-01,6.19e+00,2.32e-02,4.62e-02,1.02e-02,-1.91e-10,-2.15e-02,2.03e-02,-2.14e-02,-1.24e-10
1.77e+00,2.27e-19,-1.01e-18,-3.40e-18,7.67e-01,1.66e-18,9.09e-19,1.52e-18,7.65e-01,6.34e+00,2.43e-02,4.76e-02,1.05e-02,-1.16e-10,-2.20e-02,2.05e-02,-2.19e-02,-6.77e-11
1.79e+00,0.00e+00,-1.30e-18,0.00e+00,7.63e-01,2.31e-18,1.59e-18,1.26e-18,7.60e-01,6.48e+00,2.54e-02,4.90e-02,1.07e-02,-7.20e-09,-2.25e-02,2.07e-02,-2.24e-02,-7.53e-09
1.82e+00,-1.13e-19,-6.26e-19,-5.68e-19,7.58e-01,2.83e-18,2.95e-18,2.71e-18,7.55e-01,6.62e+00,2.65e-02,5.04e-02,1.10e-02,-1.92e-11,-2.30e-02,2.08e-02,-2.29e-02,-2.11e-11
