epoch,train_loss,val_loss,train_mae,train_rmse,train_r2,val_mae,val_rmse,val_r2
189,0.01817253291606903,0.02038250917470769,0.05020836740732193,0.06333307921886444,0.9818274732142502,0.057290464639663696,0.06707362830638885,0.9723885405461064
190,0.016549480697140097,0.009776858514861056,0.04619744420051575,0.06043871119618416,0.9834505173778986,0.041752565652132034,0.04645395278930664,0.9867556370342782
191,0.01257209720555693,0.013300289448938872,0.04301343113183975,0.052677690982818604,0.9874279096546741,0.047013621777296066,0.054181791841983795,0.9819825857713799
192,0.026115263756364585,0.013003729994555837,0.05909017100930214,0.07592245936393738,0.9738847234453406,0.04579423740506172,0.053574368357658386,0.9823843015744218
193,0.021621046075597405,0.016508686527805894,0.05367330089211464,0.06908142566680908,0.9783789532798229,0.051280535757541656,0.06036416068673134,0.9776362788049452
194,0.019220763994380833,0.013539236382042108,0.050154414027929306,0.06513405591249466,0.9807792480438243,0.047444216907024384,0.05466633290052414,0.9816588892178689
195,0.019507085182704033,0.014199900048735895,0.04895547032356262,0.0656173974275589,0.980492924322661,0.04849155247211456,0.05598423257470131,0.9807638934455772
196,0.015588071132078767,0.009223554871584239,0.04678339138627052,0.05865689367055893,0.9844119352401277,0.04022936895489693,0.04512031748890877,0.9875051777778496
197,0.017692729104310273,0.012485756587825324,0.04902121424674988,0.06249142438173294,0.9823072634988436,0.045783545821905136,0.05249651521444321,0.9830859862597747
198,0.01573652292601764,0.01266981553482382,0.0463872104883194,0.058935556560754776,0.984263474612902,0.046199385076761246,0.05288198962807655,0.9828366808531137
199,0.021983066224493086,0.022076255788928585,0.05266682058572769,0.0696573406457901,0.978016952506944,0.05962803587317467,0.06980487704277039,0.9700940754630725
200,0.017375544549431653,0.011580335956655051,0.04601386934518814,0.061928726732730865,0.982624455948166,0.044124990701675415,0.05055729299783707,0.9843125136026775
