F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.34e+00,-9.37e-19,3.18e-19,4.54e-19,8.70e-01,-7.99e-20,3.40e-19,1.24e-19,8.72e-01,4.99e+00,-5.09e-02,5.64e-02,-3.28e-02,-7.48e-12,-1.45e-02,3.65e-02,-1.45e-02,-2.57e-12
1.37e+00,-1.25e-18,5.48e-19,2.50e-18,8.63e-01,-1.68e-19,-5.68e-19,2.80e-19,8.65e-01,5.27e+00,-5.49e-02,6.03e-02,-3.45e-02,7.59e-10,-1.57e-02,3.79e-02,-1.58e-02,1.48e-09
1.39e+00,-1.76e-18,9.43e-19,4.54e-19,8.56e-01,-7.63e-20,-3.40e-19,7.17e-19,8.58e-01,5.54e+00,-5.89e-02,6.41e-02,-3.60e-02,-4.84e-09,-1.70e-02,3.93e-02,-1.70e-02,-4.89e-09
1.42e+00,-2.21e-18,-7.88e-18,1.04e-17,8.49e-01,-3.34e-18,1.36e-18,5.13e-18,8.51e-01,5.81e+00,-6.28e-02,6.79e-02,-3.74e-02,-2.99e-11,-1.82e-02,4.06e-02,-1.83e-02,-1.02e-10
1.44e+00,-7.38e-19,-7.25e-18,1.09e-17,8.43e-01,-3.16e-18,-3.52e-18,5.43e-18,8.45e-01,6.07e+00,-6.66e-02,7.16e-02,-3.87e-02,1.66e-12,-1.95e-02,4.17e-02,-1.95e-02,2.44e-12
1.47e+00,-2.21e-18,-6.46e-18,9.54e-18,8.36e-01,-2.95e-18,-3.97e-18,4.41e-18,8.38e-01,6.33e+00,-7.03e-02,7.54e-02,-3.99e-02,2.35e-10,-2.07e-02,4.29e-02,-2.08e-02,1.96e-10
1.49e+00,-1.53e-18,-9.12e-18,1.77e-17,8.30e-01,-6.77e-18,-5.45e-18,7.56e-18,8.32e-01,6.58e+00,-7.39e-02,7.93e-02,-4.09e-02,2.47e-10,-2.19e-02,4.40e-02,-2.19e-02,3.64e-10
1.52e+00,-3.40e-19,-9.70e-18,1.50e-17,8.24e-01,-7.78e-18,-4.09e-18,6.37e-18,8.26e-01,6.82e+00,-7.73e-02,8.32e-02,-4.18e-02,-1.61e-12,-2.30e-02,4.50e-02,-2.30e-02,-4.09e-12
1.54e+00,-1.42e-18,-1.01e-17,1.59e-17,8.18e-01,-8.24e-18,-4.88e-18,6.20e-18,8.20e-01,7.06e+00,-8.07e-02,8.70e-02,-4.26e-02,-2.18e-11,-2.40e-02,4.60e-02,-2.40e-02,-2.01e-11
1.57e+00,-1.02e-18,-1.05e-17,1.59e-17,8.13e-01,-7.43e-18,-2.84e-18,5.61e-18,8.14e-01,7.29e+00,-8.40e-02,9.08e-02,-4.33e-02,-7.91e-09,-2.49e-02,4.69e-02,-2.49e-02,-1.00e-08
1.59e+00,-2.38e-18,-1.15e-17,1.63e-17,8.07e-01,-7.97e-18,-4.54e-19,4.87e-18,8.09e-01,7.52e+00,-8.72e-02,9.44e-02,-4.40e-02,-3.05e-10,-2.58e-02,4.77e-02,-2.59e-02,-3.21e-10
