F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.27e+00,-1.73e-18,-1.34e-19,4.54e-19,8.90e-01,-1.19e-19,2.27e-19,-2.62e-19,8.95e-01,3.39e+00,1.19e-02,1.62e-02,8.34e-03,-1.93e-10,5.70e-04,1.14e-02,5.73e-04,-2.05e-10
1.29e+00,-1.61e-18,-9.67e-20,-1.13e-19,8.82e-01,-1.18e-19,2.27e-19,-2.69e-19,8.87e-01,3.64e+00,1.24e-02,1.82e-02,8.48e-03,3.52e-12,6.03e-04,1.24e-02,6.06e-04,2.06e-12
1.32e+00,-2.17e-18,-1.19e-19,-3.12e-19,8.74e-01,-1.51e-19,6.81e-19,-3.05e-19,8.79e-01,3.88e+00,1.29e-02,2.02e-02,8.56e-03,-6.70e-12,6.32e-04,1.34e-02,6.36e-04,-1.27e-11
1.34e+00,-2.35e-18,1.06e-19,-1.70e-19,8.67e-01,-9.65e-20,-2.27e-19,-3.40e-19,8.72e-01,4.11e+00,1.33e-02,2.22e-02,8.58e-03,-1.13e-09,6.56e-04,1.44e-02,6.60e-04,-1.76e-09
1.37e+00,-2.81e-18,-8.70e-20,-7.38e-19,8.59e-01,-2.26e-19,4.54e-19,-3.12e-19,8.65e-01,4.34e+00,1.36e-02,2.44e-02,8.56e-03,-1.00e-10,6.74e-04,1.53e-02,6.78e-04,-1.37e-10
1.39e+00,-3.45e-18,-6.03e-19,-1.36e-18,8.52e-01,-4.28e-19,-2.27e-19,-4.26e-20,8.58e-01,4.57e+00,1.39e-02,2.66e-02,8.49e-03,-1.98e-09,6.77e-04,1.63e-02,6.82e-04,-2.98e-09
1.42e+00,-2.72e-18,-8.52e-19,1.02e-18,8.45e-01,-3.18e-19,-6.81e-19,7.38e-19,8.51e-01,4.78e+00,1.41e-02,2.88e-02,8.38e-03,-3.90e-11,6.60e-04,1.72e-02,6.66e-04,-2.98e-11
1.44e+00,-3.58e-18,-7.74e-19,3.97e-19,8.38e-01,-4.01e-19,2.27e-19,7.67e-19,8.45e-01,5.00e+00,1.42e-02,3.12e-02,8.23e-03,-8.95e-09,6.44e-04,1.82e-02,6.49e-04,-8.93e-09
1.47e+00,-4.60e-18,-8.24e-19,-1.02e-18,8.31e-01,-3.70e-19,1.36e-18,1.03e-18,8.38e-01,5.21e+00,1.42e-02,3.36e-02,8.04e-03,-8.70e-10,6.27e-04,1.91e-02,6.32e-04,-6.84e-10
1.49e+00,-4.93e-18,-7.42e-19,-1.81e-18,8.25e-01,-9.03e-19,1.36e-18,5.82e-19,8.32e-01,5.41e+00,1.42e-02,3.61e-02,7.81e-03,-2.31e-10,6.17e-04,2.00e-02,6.23e-04,-2.84e-10
1.52e+00,-4.44e-18,-7.42e-19,5.11e-19,8.19e-01,-8.48e-19,1.81e-18,8.09e-19,8.26e-01,5.61e+00,1.40e-02,3.86e-02,7.54e-03,-1.37e-11,6.09e-04,2.09e-02,6.15e-04,-1.16e-11
1.54e+00,-4.85e-18,-6.32e-19,1.81e-18,8.12e-01,-8.83e-19,1.36e-18,7.67e-19,8.20e-01,5.80e+00,1.38e-02,4.11e-02,7.26e-03,3.42e-14,5.96e-04,2.17e-02,6.02e-04,-1.39e-14
1.57e+00,-5.27e-18,-7.97e-19,2.15e-18,8.07e-01,-8.47e-19,1.36e-18,6.67e-19,8.15e-01,5.99e+00,1.36e-02,4.36e-02,6.98e-03,-7.52e-11,5.84e-04,2.25e-02,5.90e-04,-4.49e-11
1.59e+00,-7.95e-18,1.53e-18,6.76e-18,8.01e-01,4.87e-19,-4.09e-18,1.47e-18,8.09e-01,6.18e+00,1.34e-02,4.61e-02,6.72e-03,-1.63e-10,5.67e-04,2.33e-02,5.73e-04,-1.30e-10
1.62e+00,-8.86e-18,1.57e-18,5.45e-18,7.95e-01,6.12e-19,-9.09e-19,1.73e-18,8.04e-01,6.36e+00,1.32e-02,4.88e-02,6.49e-03,-6.47e-10,5.50e-04,2.41e-02,5.56e-04,-6.54e-10
