F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.29e+00,-5.68e-20,-7.10e-21,3.97e-19,8.85e-01,4.02e-20,-2.27e-19,-1.63e-19,8.82e-01,3.04e+00,1.91e-02,5.55e-03,1.30e-02,-2.29e-10,1.16e-02,3.77e-03,1.16e-02,-2.29e-10
1.32e+00,3.26e-19,-9.92e-20,9.09e-19,8.77e-01,-2.07e-20,-2.27e-19,-1.71e-19,8.74e-01,3.25e+00,2.08e-02,5.68e-03,1.38e-02,-2.70e-07,1.24e-02,3.75e-03,1.24e-02,-2.79e-07
1.34e+00,6.67e-19,4.08e-20,7.95e-19,8.70e-01,2.12e-20,-2.27e-19,-1.01e-19,8.66e-01,3.44e+00,2.26e-02,5.74e-03,1.45e-02,-6.42e-11,1.31e-02,3.69e-03,1.31e-02,-6.28e-11
1.37e+00,6.25e-19,7.94e-20,7.38e-19,8.62e-01,6.10e-20,-5.68e-20,-1.15e-19,8.59e-01,3.64e+00,2.43e-02,5.74e-03,1.52e-02,-2.93e-09,1.38e-02,3.58e-03,1.38e-02,-3.55e-09
1.39e+00,5.96e-19,7.01e-20,-1.13e-19,8.55e-01,-2.70e-19,-5.11e-19,-1.33e-19,8.52e-01,3.82e+00,2.60e-02,5.66e-03,1.59e-02,-4.13e-11,1.45e-02,3.44e-03,1.44e-02,-5.32e-11
1.42e+00,3.97e-19,2.70e-19,-1.70e-19,8.48e-01,-3.24e-19,-2.27e-19,-3.10e-19,8.44e-01,4.01e+00,2.77e-02,5.49e-03,1.65e-02,-1.24e-08,1.51e-02,3.26e-03,1.50e-02,-1.49e-08
1.44e+00,1.67e-18,-5.51e-19,-3.58e-18,8.42e-01,-3.92e-19,-8.52e-19,-5.36e-19,8.38e-01,4.19e+00,2.94e-02,5.25e-03,1.70e-02,3.51e-09,1.57e-02,3.03e-03,1.56e-02,2.98e-09
1.47e+00,1.19e-18,-1.66e-19,-1.47e-18,8.35e-01,-1.18e-18,-5.11e-19,-2.11e-19,8.31e-01,4.36e+00,3.10e-02,4.91e-03,1.76e-02,-5.35e-12,1.62e-02,2.76e-03,1.62e-02,-4.98e-12
1.49e+00,9.66e-19,-1.60e-19,-2.04e-18,8.29e-01,-1.33e-18,-3.97e-19,-6.69e-19,8.24e-01,4.53e+00,3.26e-02,4.48e-03,1.80e-02,-4.05e-13,1.68e-02,2.46e-03,1.67e-02,-2.17e-13
1.52e+00,6.25e-19,-6.83e-20,-3.18e-18,8.23e-01,-1.49e-18,-4.54e-19,-6.71e-19,8.18e-01,4.70e+00,3.43e-02,4.00e-03,1.85e-02,-1.15e-13,1.73e-02,2.14e-03,1.72e-02,-5.46e-13
1.54e+00,6.25e-19,-1.62e-19,-2.84e-18,8.17e-01,-1.59e-18,0.00e+00,-5.94e-19,8.12e-01,4.86e+00,3.59e-02,3.46e-03,1.89e-02,-2.12e-12,1.78e-02,1.81e-03,1.77e-02,-1.54e-12
1.57e+00,3.40e-19,-1.14e-19,-2.04e-18,8.11e-01,-1.75e-18,0.00e+00,-5.31e-19,8.06e-01,5.03e+00,3.76e-02,2.85e-03,1.93e-02,-5.31e-09,1.83e-02,1.46e-03,1.82e-02,-6.08e-09
