index,name,seed,status,box_size,model1.intensity,model1.radius,model2.intensity,model2.min_r1,model2.max_r1,model3.intensity,model3.radius,n_points,n_final,n_removed_floaters,n_closed_voxels,n_filled_voxels,filler_fraction,phr,spheres_npz,voxel_npz
33,phr_41.55_id34,1033,generated,3.0,230.0,0.1,2.5,0.25,0.5,1.8,0.4,6207,1089,55,1674,0,0.175153569870095,41.54612963326663,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_41.55_id34_voxel.npz
34,phr_36.97_id35,1034,generated,3.0,230.0,0.1,2.5,0.25,0.5,1.8,0.4,6287,993,39,1511,0,0.15894061965022993,36.97370064967516,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_36.97_id35_voxel.npz
35,phr_32.07_id36,1035,generated,3.0,230.0,0.1,2.5,0.25,0.5,1.8,0.4,6211,923,44,1215,0,0.1408479070860327,32.074878755191655,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_32.07_id36_voxel.npz
36,phr_29.05_id37,1036,generated,3.0,230.0,0.1,2.5,0.25,0.5,1.8,0.4,6273,858,69,1094,0,0.12930079554227786,29.054789078724838,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_29.05_id37_voxel.npz
37,phr_33.85_id38,1037,generated,3.0,230.0,0.1,2.5,0.25,0.5,1.8,0.4,6232,947,74,1342,0,0.14749420966063576,33.85028358364819,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_33.85_id38_voxel.npz
38,phr_34.22_id39,1038,generated,3.0,230.0,0.1,2.5,0.25,0.5,1.8,0.4,6264,918,72,1419,0,0.14887046423416467,34.22138315603201,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_34.22_id39_voxel.npz
39,phr_25.29_id40,1039,generated,3.0,230.0,0.1,2.5,0.25,0.5,1.8,0.4,6200,764,54,941,0,0.11446409989594172,25.289940223777652,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_25.29_id40_voxel.npz
40,phr_58.83_id41,1040,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6295,1358,62,2405,0,0.23117720116813803,58.83062005497425,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_58.83_id41_voxel.npz
41,phr_51.46_id42,1041,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6294,1275,69,2192,0,0.20825081400422946,51.461656291877794,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_51.46_id42_voxel.npz
42,phr_41.49_id43,1042,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6168,1088,101,1698,0,0.1749521667617737,41.48822695938738,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_41.49_id43_voxel.npz
43,phr_38.66_id44,1043,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6221,1006,91,1643,0,0.1649827128998691,38.65695589253131,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_38.66_id44_voxel.npz
44,phr_21.56_id45,1044,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6100,671,80,799,0,0.09925816521768319,21.560090864607197,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_21.56_id45_voxel.npz
45,phr_40.46_id46,1045,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6271,1068,61,1648,0,0.17136047799671042,40.4603559842051,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_40.46_id46_voxel.npz
46,phr_48.97_id47,1046,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6148,1169,90,2057,0,0.20019468967137727,48.97257586844301,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_48.97_id47_voxel.npz
47,phr_53.29_id48,1047,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6297,1284,65,2259,0,0.2140579369608271,53.287516573139065,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_53.29_id48_voxel.npz
48,phr_31.79_id49,1048,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6224,918,72,1212,0,0.13977375717498575,31.790519849140086,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_31.79_id49_voxel.npz
49,phr_43.99_id50,1049,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6270,1182,59,1707,0,0.1835789332348696,43.993986478514714,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_43.99_id50_voxel.npz
50,phr_39.92_id51,1050,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6343,1046,60,1638,0,0.16944714846765802,39.91642783466206,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_39.92_id51_voxel.npz
51,phr_45.82_id52,1051,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6211,1166,64,1906,0,0.1897552952233896,45.82076970463314,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_45.82_id52_voxel.npz
52,phr_39.82_id53,1052,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6248,1031,50,1657,0,0.16911147662045584,39.82126013711118,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_39.82_id53_voxel.npz
53,phr_37.29_id54,1053,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6243,994,62,1488,0,0.16008190393071733,37.289793677216224,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_37.29_id54_voxel.npz
54,phr_50.62_id55,1054,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6303,1288,62,2015,0,0.20553187204189186,50.61594815233924,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_50.62_id55_voxel.npz
55,phr_34.51_id56,1055,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6178,928,75,1400,0,0.14994461414521165,34.511856771030054,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_34.51_id56_voxel.npz
56,phr_24.93_id57,1056,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6183,766,61,858,0,0.11302071095297238,24.930399241796003,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_24.93_id57_voxel.npz
57,phr_31.91_id58,1057,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6175,897,97,1246,0,0.14021013057634857,31.905954963488036,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_31.91_id58_voxel.npz
58,phr_35.56_id59,1058,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6124,918,72,1560,0,0.15380484038803666,35.56183350666687,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_35.56_id59_voxel.npz
59,phr_38.34_id60,1059,generated,3.0,230.0,0.1,3,0.25,0.5,1.8,0.4,6176,997,66,1655,0,0.1638414286193817,38.33714415373606,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_38.34_id60_voxel.npz
60,phr_37.73_id61,1060,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6224,984,66,1531,0,0.16165956161256756,37.72816294555425,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_37.73_id61_voxel.npz
61,phr_46.41_id62,1061,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6191,1181,69,1939,0,0.19173575912188245,46.41244309943538,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_46.41_id62_voxel.npz
62,phr_58.12_id63,1062,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6231,1379,92,2482,0,0.22902890134604412,58.121507428104124,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_58.12_id63_voxel.npz
63,phr_54.02_id64,1063,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6168,1335,82,2120,0,0.2163740727065221,54.02329890955142,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_54.02_id64_voxel.npz
64,phr_37.55_id65,1064,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6168,1018,85,1550,0,0.16102178510288342,37.55075131074937,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_37.55_id65_voxel.npz
65,phr_47.29_id66,1065,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6272,1195,90,1921,0,0.19465610419254137,47.290219928381916,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_47.29_id66_voxel.npz
66,phr_58.59_id67,1066,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6177,1312,90,2551,0,0.23043872310429325,58.58641603040407,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_58.59_id67_voxel.npz
67,phr_39.28_id68,1067,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6085,1019,72,1624,0,0.16719814709140343,39.28026917617371,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_39.28_id68_voxel.npz
68,phr_53.20_id69,1068,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6337,1294,72,2181,0,0.21378939948306536,53.20248892716993,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_53.20_id69_voxel.npz
69,phr_46.58_id70,1069,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6161,1167,61,1908,0,0.19230640126212614,46.583463733182036,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_46.58_id70_voxel.npz
70,phr_35.58_id71,1070,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6138,948,88,1478,0,0.1538719747574771,35.58017872882102,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_35.58_id71_voxel.npz
71,phr_42.98_id72,1071,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6196,1081,87,1913,0,0.1801215132086872,42.98340082773352,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_42.98_id72_voxel.npz
72,phr_50.20_id73,1072,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6267,1237,78,2076,0,0.20418918465308314,50.20044600611791,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_50.20_id73_voxel.npz
73,phr_47.39_id74,1073,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6166,1215,95,1875,0,0.19499177603974355,47.39152190229628,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_47.39_id74_voxel.npz
74,phr_49.63_id75,1074,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6241,1282,37,1959,0,0.20234298949347118,49.631414566671985,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_49.63_id75_voxel.npz
75,phr_41.82_id76,1075,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6257,1121,51,1645,0,0.1760934510422611,41.81671641262278,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_41.82_id76_voxel.npz
76,phr_51.68_id77,1076,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6030,1237,78,2172,0,0.20895572488335404,51.68186296396061,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_51.68_id77_voxel.npz
77,phr_56.16_id78,1077,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6224,1291,76,2499,0,0.22302037528112517,56.159028966097594,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_56.16_id78_voxel.npz
78,phr_49.57_id79,1078,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6149,1191,66,2165,0,0.20214158638514987,49.56949771990188,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_49.57_id79_voxel.npz
79,phr_47.58_id80,1079,generated,3.0,230.0,0.1,3.5,0.25,0.5,1.8,0.4,6176,1189,58,1969,0,0.19562955254942768,47.58422858428484,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_47.58_id80_voxel.npz
80,phr_59.29_id81,1080,generated,3.0,230.0,0.1,4,0.25,0.5,1.8,0.4,6197,1400,91,2471,0,0.23255345574166694,59.28698162400234,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_59.29_id81_voxel.npz
81,phr_55.44_id82,1081,generated,3.0,230.0,0.1,4,0.25,0.5,1.8,0.4,6177,1344,97,2301,0,0.2208049410895908,55.44307069314607,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_55.44_id82_voxel.npz
82,phr_70.76_id83,1082,generated,3.0,230.0,0.1,4,0.25,0.5,1.8,0.4,6209,1491,82,3028,0,0.2656171326910812,70.76495347718773,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_70.76_id83_voxel.npz
83,phr_56.22_id84,1083,generated,3.0,230.0,0.1,4,0.25,0.5,1.8,0.4,6130,1325,96,2320,0,0.22322177838944648,56.22431859132013,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_56.22_id84_voxel.npz
84,phr_48.24_id85,1084,generated,3.0,230.0,0.1,4,0.25,0.5,1.8,0.4,6103,1237,100,1955,0,0.1977778523715216,48.235600179741915,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_48.24_id85_voxel.npz
85,phr_63.35_id86,1085,generated,3.0,230.0,0.1,4,0.25,0.5,1.8,0.4,6179,1353,66,2813,0,0.24460407505622503,63.353954466065936,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_63.35_id86_voxel.npz
86,phr_51.63_id87,1086,generated,3.0,230.0,0.1,4,0.25,0.5,1.8,0.4,6269,1296,87,2040,0,0.20878788895975295,51.6293972143367,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_51.63_id87_voxel.npz
87,phr_39.55_id88,1087,generated,3.0,230.0,0.1,4,0.25,0.5,1.8,0.4,6123,1064,70,1579,0,0.16813802826356952,39.545708140199935,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_39.55_id88_voxel.npz
88,phr_45.13_id89,1088,generated,3.0,230.0,0.1,4,0.25,0.5,1.8,0.4,6178,1160,136,1835,0,0.1874391594776946,45.132471563202174,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_45.13_id89_voxel.npz
89,phr_60.76_id90,1089,generated,3.0,230.0,0.1,4,0.25,0.5,1.8,0.4,6230,1328,85,2662,0,0.23695075694001544,60.75614533046691,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_60.76_id90_voxel.npz
90,phr_55.26_id91,1090,generated,3.0,230.0,0.1,4,0.25,0.5,1.8,0.4,6120,1314,75,2332,0,0.22023429894934712,55.2593161017425,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_55.26_id91_voxel.npz
91,phr_67.64_id92,1091,generated,3.0,230.0,0.1,4,0.25,0.5,1.8,0.4,6170,1470,71,2842,0,0.2568896646638246,67.63601440764846,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_67.64_id92_voxel.npz
92,phr_38.16_id93,1092,generated,3.0,230.0,0.1,4,0.25,0.5,1.8,0.4,6103,1011,90,1518,0,0.16320365210969756,38.15880579105529,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_38.16_id93_voxel.npz
93,phr_62.93_id94,1093,generated,3.0,230.0,0.1,4,0.25,0.5,1.8,0.4,6201,1461,84,2553,0,0.24336208922157698,62.9288079885349,,/home/jovyan/mixed-fft-rubber/microstructure_generation/3D_samples/smaller_structures_v2/voxel_structures/phr_62.93_id94_voxel.npz
