F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.27e+00,-5.68e-20,-4.52e-20,1.13e-18,8.96e-01,-1.83e-19,1.13e-19,2.98e-19,8.90e-01,3.66e+00,-1.99e-02,1.09e-02,-1.40e-02,-2.31e-11,2.54e-03,7.62e-03,2.53e-03,-2.75e-11
1.29e+00,-1.13e-19,8.96e-20,6.81e-19,8.88e-01,-2.08e-19,1.13e-19,2.98e-19,8.82e-01,3.92e+00,-2.24e-02,1.18e-02,-1.53e-02,1.44e-10,2.80e-03,8.02e-03,2.78e-03,8.16e-11
1.32e+00,-3.40e-19,5.15e-20,6.81e-19,8.81e-01,-2.87e-19,-3.40e-19,4.04e-19,8.74e-01,4.18e+00,-2.50e-02,1.26e-02,-1.66e-02,-3.94e-09,3.06e-03,8.37e-03,3.04e-03,-4.55e-09
1.34e+00,1.13e-19,4.08e-20,1.13e-18,8.73e-01,-7.61e-19,-5.68e-19,-1.49e-19,8.67e-01,4.44e+00,-2.76e-02,1.34e-02,-1.79e-02,-3.66e-10,3.32e-03,8.65e-03,3.29e-03,-3.78e-10
1.37e+00,5.68e-19,-7.01e-20,9.09e-19,8.66e-01,-7.11e-19,0.00e+00,-3.97e-19,8.59e-01,4.68e+00,-3.04e-02,1.41e-02,-1.91e-02,3.70e-11,3.55e-03,8.86e-03,3.52e-03,3.90e-11
1.39e+00,8.52e-19,4.57e-19,2.27e-19,8.59e-01,-7.07e-19,1.02e-18,7.81e-20,8.52e-01,4.92e+00,-3.32e-02,1.48e-02,-2.04e-02,-5.60e-09,3.79e-03,9.01e-03,3.75e-03,-3.92e-09
1.42e+00,6.81e-19,9.90e-19,0.00e+00,8.53e-01,-3.88e-19,1.36e-18,-4.75e-19,8.45e-01,5.15e+00,-3.61e-02,1.53e-02,-2.16e-02,-2.24e-10,4.04e-03,9.12e-03,4.00e-03,-1.69e-10
1.44e+00,3.97e-19,8.18e-19,6.81e-19,8.46e-01,-4.34e-19,1.00e-17,-1.00e-18,8.38e-01,5.38e+00,-3.89e-02,1.59e-02,-2.27e-02,5.83e-11,4.33e-03,9.24e-03,4.29e-03,-1.25e-10
1.47e+00,1.76e-18,1.24e-18,2.27e-18,8.40e-01,-2.88e-20,9.32e-18,-2.03e-18,8.32e-01,5.60e+00,-4.17e-02,1.66e-02,-2.38e-02,-1.94e-12,4.71e-03,9.39e-03,4.67e-03,-2.36e-12
1.49e+00,1.13e-18,1.93e-18,1.81e-18,8.34e-01,2.35e-19,9.09e-18,-1.18e-18,8.25e-01,5.82e+00,-4.46e-02,1.72e-02,-2.48e-02,2.11e-12,5.12e-03,9.51e-03,5.07e-03,-8.80e-13
1.52e+00,3.52e-18,1.96e-18,9.09e-19,8.28e-01,4.15e-19,1.56e-17,2.69e-19,8.19e-01,6.03e+00,-4.76e-02,1.77e-02,-2.58e-02,5.12e-12,5.34e-03,9.52e-03,5.29e-03,-2.61e-12
1.54e+00,3.52e-18,1.58e-18,4.54e-19,8.22e-01,7.33e-19,1.50e-17,6.46e-19,8.13e-01,6.24e+00,-5.07e-02,1.80e-02,-2.69e-02,-5.36e-10,5.61e-03,9.49e-03,5.55e-03,-1.10e-09
